ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
,180.8930357,17705.60862,6.22331218,350.1952531,447.937123,10.46102466,32.074863481955944,3.9991255,0
10.059642098512771,175.8758278,5232.913254,9.674174823,,477.9837557,16.47052774,62.60455113782194,3.81878876,0
6.475885398609551,177.2949494,16532.82882,10.09658797,305.2489447,466.64942,6.776145723,65.14649030131608,4.306112971,0
6.096128347500615,200.6462242,16932.5771,6.542206355,,404.460052,9.063963653,84.0571005423194,2.956447478,0
6.297845634002767,214.2145741,21022.83503,7.258721933,331.821977,434.0487022,15.87218218,64.84690478735237,1.680554025,0
5.284096687429166,185.7054923,26532.73725,6.132545674,328.1395817,543.1817477,17.39846476,47.06639219544294,4.800963142,0
8.269944709732332,192.0037757,11889.21775,8.377233431,345.9873539,405.3406089,17.39566199,85.44498455908746,3.076479932,0
6.0395677903077996,246.6928547,39489.00974,3.19496876,,357.9863126,13.23935552,78.40453380500972,4.206835504,0
6.243279004222159,171.1038864,19605.02957,8.268229135,,512.8947171,17.2184173,53.60972652129192,3.472839213,0
8.214099764451955,192.1771266,12819.87544,7.536023171,343.4772615,418.6787647,13.35260403,86.97810125499836,3.38186391,0
,205.6387903,39742.97033,4.660528471,323.9564921,509.5464193,11.67484982,55.04267884602287,3.916745527,0
,233.0201336,27071.11862,6.220936451,298.112645,357.1196221,16.7689452,51.284400500322874,4.284878629,0
,220.5525236,28135.07684,7.978098114,307.6524515,421.4642532,17.53229784,86.84809787970056,3.569570266,0
9.836030547126414,230.4719215,16103.36055,5.599314066,,300.0624866,14.38371843,61.93929664896926,4.219118008,0
8.719764331543185,219.7788985,30681.12026,7.268765089,340.9184904,481.8534152,9.151209133,50.17859553556299,2.887725422,0
7.009601694292698,220.561996,18628.69683,6.781680397,,397.996103,14.80867448,77.7635337907762,3.121944851,0
6.492638846153852,172.8639603,14625.56136,7.7365695,349.4040572,652.5375916,10.21205821,56.94972416875552,4.667770161,0
7.8145243207535575,180.3473084,17516.69936,7.489006438,352.2770291,370.0113729,14.28931979,80.88242514252853,2.901699556,0
9.652562935021928,205.2060586,8508.15373,4.945416599,386.5411847,392.7674528,12.44653913,53.898036570483924,3.192569799,0
8.007541219554257,151.7363219,8864.68648,11.25150735,,447.484361,12.41269116,,5.25017306,0
,170.5500878,17561.27284,8.320209558,349.2919542,374.4638479,10.98914567,73.70144876048604,3.716659341,0
,204.7349975,33798.10896,6.578160637,,426.0805224,13.94022086,69.05166195667726,3.845127166,0
7.386837696427604,189.5958143,29122.697,8.420763302,321.5677645,458.0441705,17.1969431,56.76991473160852,4.816705216,0
5.497580321451809,204.6828696,29493.42297,7.604130349,323.6087859,476.8444591,16.6724146,83.41383836494889,5.060114929,0
6.057828113719532,230.7176933,44868.45837,6.443391566,,397.2367839,14.03790316,76.70160915731434,3.292249267,0
,222.8212131,23879.22676,5.082356628,,382.7579656,15.85606224,66.2704766771235,4.235174415,0
6.268953336634952,185.7066466,24769.51139,6.717666041,318.2279422,534.5408375,13.62886544,69.13921994306932,4.674495973,0
,190.9292558,20661.41106,10.17548378,299.3455763,471.0626399,9.225985273,60.02352277328647,4.969149725,0
6.284984822452388,196.7750562,29213.62039,8.528792609,334.4777948,574.5406715,11.09589252,,5.703287743,0
9.043095631701522,181.5666628,8273.591971,6.701041921,,372.551219,9.762360818,65.2163378646853,4.008499341,0
8.523062078756436,201.6084925,24207.29803,7.220716207,,436.6259903,15.74063873,63.310502745681916,5.112376365,0
,183.4648531,19998.85902,7.151888696,337.5395326,294.8468015,10.08866801,66.29916222466287,4.183319911,0
,193.4002675,30630.75994,6.873568148,342.1932395,430.3956004,17.44681822,49.88365315949827,2.913048443,0
4.029052709937867,203.3868565,42327.16802,8.550483092,279.6752556,503.7324283,13.75883583,46.3840637682621,4.179656267,0
6.412707041754053,204.3580969,32333.84154,5.204084472,345.7175003,389.2152949,11.14503977,91.20486667502402,5.014144884,0
6.276294989981585,184.9520574,28653.47234,6.519434941,335.2577773,470.4296759,11.19848306,,4.342759277,0
7.648877927703538,188.5069774,22510.97507,8.617208147,,393.293539,12.85451911,73.31350293073262,4.953533863,0
5.548181849115771,204.2598994,39997.7837,7.027226156,319.2029353,431.9724289,15.4003962,41.95229157332619,3.945460484,0
,216.6756187,17870.31525,6.613386703,338.4159388,438.1321035,15.44149005,83.2727357518898,2.604959925,0
7.4686170188765795,240.3453052,36701.97435,4.536412951,339.2213512,453.2113664,16.10651511,67.95249572667734,3.384178841,0
,179.1494467,21051.36538,8.887846238,296.9490697,418.2698062,18.80051563,92.09600003604797,3.764703594,0
7.9181504708531385,214.1866109,23823.49289,7.290877676,341.1733217,411.4244826,19.58500189,25.05737465521338,4.028958007,0
,191.7642561,10830.80125,6.36288937,,492.200309,17.29164516,43.27254515821943,4.266775395,0
,181.3746513,14579.82207,5.435058194,,308.7925146,9.545091693,60.21464668959234,4.161749271,0
5.433242116512631,201.7812455,31157.11017,7.286392324,304.4252752,451.5571777,10.84209516,87.63401317906403,3.675717673,0
8.339511610034751,202.2016242,21295.74988,5.618116053,,428.9503288,15.49138749,81.3153266808257,4.827704247,0
6.715719087979793,195.1905985,19966.7447,7.744695763,354.2089232,411.7955029,17.32308073,67.98174060045571,2.443008006,0
6.0980120899463275,211.4540103,39352.77584,6.212191253,,488.1413127,11.79184027,46.928041333003634,4.590616741,0
6.576845323081143,156.2217681,12772.09575,9.759897652,341.7493777,418.9724666,10.38225265,78.3051797103557,3.771313518,0
4.681098760235678,220.4761261,38748.41135,4.652513833,306.4511896,442.5305081,10.94126989,,4.125750333,0
8.151215310423664,219.56005,13699.68071,3.804428299,,460.528736,14.95129501,79.63426080894891,3.523980506,0
,226.5483539,13584.49034,4.190696211,374.1576208,335.3782115,9.147436119,82.86492862981396,2.364558912,0
,220.8360348,27319.56903,4.5071016,329.9971883,463.9651678,13.98673533,,5.666547311,0
5.669689566349437,194.130069,20081.53795,6.778103642,,403.9899202,18.28480665,,3.592133424,0
6.624943599869574,185.4109329,16360.5663,9.472844969,320.8465069,458.9239774,12.48800692,40.95997373565445,3.546696372,0
8.273643584335904,188.1607511,11120.70105,7.410890858,346.3197738,344.1549646,15.31487917,89.44685002012261,3.331583735,0
,241.8955146,25717.93618,4.239997135,369.541143,474.9374696,15.30606267,48.374211615683336,4.306218231,0
,221.620058,11954.70073,6.657053081,,391.2387137,12.96143251,,3.282061393,0
10.509668629307154,213.8768725,16786.92541,6.624220206,,411.2169781,16.59093153,67.74551458871626,3.505078834,0
5.1714340940560835,207.2805308,44612.75136,7.287925242,300.2542577,552.9075895,12.7237245,52.23773579891306,2.949431503,0
6.964198299767605,193.7532798,27408.49933,10.1846046,307.6945221,302.9404332,15.88964959,78.0767379802981,2.395683182,0
6.548796520596996,205.168161,13584.90025,3.777648007,,327.967343,15.62751448,51.85036617441004,4.197305125,0
6.555439264384325,195.1579765,15405.49648,2.750837309,,436.2780756,10.85526322,,3.79204017,0
9.04258286604996,221.3201844,14149.49983,5.325852715,366.6684085,377.8579586,13.00844311,87.89616570920916,4.34844014,0
5.970578907790694,202.7455203,19952.30947,7.872037771,311.1881847,412.0389222,18.63214156,73.16633786771345,5.013281168,0
6.273805781551276,191.8503964,15130.15437,5.11275051,349.9495296,538.2037134,12.38359721,52.09768737909524,4.510405324,0
6.604007988638578,212.9784674,23564.57966,6.608205099,325.3538597,430.332754,14.35290461,33.40304792532106,4.458966913,0
7.143941990149046,153.2363644,11553.03928,8.444687185,329.4044567,278.4832659,11.26688617,81.71841270493823,3.792840307,0
8.11644657034648,208.6891531,23985.86442,7.513870224,346.4237871,436.2905517,9.612293184,67.38115657422024,2.934697437,0
7.665187780430904,209.9972465,22993.72935,5.543901316,343.4942197,417.7389884,7.750606555,63.55182239341074,2.707129162,0
5.555352972792188,154.3006837,20503.43005,9.644996548,313.4702967,355.2069685,18.46869035,75.14036171327,4.536145914,0
7.543931304508226,192.2345408,24227.96114,7.241343465,336.1510498,369.4276991,18.18887253,70.58850738433459,3.703191306,1
,218.5735482,11724.62332,7.565406845,296.4305395,452.7276913,14.66570381,51.261826693139284,3.56139783,1
7.3401708843321565,210.1188126,12810.42316,8.86729383,309.6615775,412.7065583,12.38922918,73.51332057205724,3.919139533,1
10.015189062467666,210.126717,9064.035831,7.198432415,363.5618201,324.6479088,10.2130582,92.64389187192104,3.846547549,1
,188.7435625,19037.46264,6.034236064,,388.0658567,15.14906826,78.4994180330055,2.72365054,1
7.846463340823771,233.9765794,6670.659354,6.844526213,,545.310659,16.53621617,67.4840901235171,3.885623898,1
,155.6757769,52060.2268,2.577555273,365.0809633,323.0010364,14.16660236,48.25430719011197,2.000757032,1
6.334162775563274,197.4823264,23460.82138,6.121463538,303.5503239,399.5637857,18.8222159,62.222874607265496,4.038829793,1
9.616095703448057,221.7598179,12538.97403,9.089531144,,441.8810049,13.80837511,,2.946643668,1
,186.5952548,29496.91016,8.117747762,378.4305007,616.1752428,14.96277971,65.44456251887024,2.475284464,1
8.892998479215112,224.078183,22960.18064,8.982036449,274.6894585,466.2454797,9.693048967,59.5772117702484,3.619132805,1
,195.8365726,14563.68265,9.31597685,,289.6605864,9.184400747,49.54012015333407,3.957011709,1
8.141429899766313,211.7942673,15494.35984,9.450413982,,363.1293527,15.40338969,54.490733178293446,4.350921901,1
8.165714932759002,203.4193307,16925.0123,5.574341667,337.2523247,527.9125436,18.36143559,60.393548484441524,3.92011648,1
4.931958445234491,164.6667686,31155.54022,7.4114835,383.7826259,506.5314139,14.98003369,69.24922883403491,5.045982883,1
8.977821883109304,198.996287,20225.64292,7.56951815,352.6858428,492.0978246,19.62192339,64.17723223604794,3.199999614,1
7.372611795824961,220.3871636,17606.88569,9.426339354,274.2068037,551.1452068,14.82644147,67.30542126001993,3.182521119,1
9.107330383461761,202.5147114,24678.32929,5.57590637,334.7173347,467.1107616,12.93732874,46.9352518256491,4.492139949,1
4.168248461367502,164.3512893,23863.71686,8.593819232,,547.4668312,13.8434938,71.04673524990041,2.804525051,1
7.806909023349841,216.4731687,21299.31866,6.217597085,,524.0797055,13.89563062,83.14699902162178,5.127910988,1
6.7046354257784735,230.7669398,9727.761716,5.943694579,223.2358161,405.7615711,12.82650937,74.38519941725967,3.42217862,1
3.6231658482586555,156.8989167,26738.52536,5.023142591,388.7522531,388.7526203,17.1960121,63.56487021843476,5.370205549,1
7.966856823982582,186.353361,21440.73885,7.832473708,393.7670457,461.3562275,13.91386963,86.12181103853183,5.115430914,1
4.5956077558097705,204.8596598,13891.03853,6.37134453,,631.8220782,11.42091036,70.4490025357391,3.978919807,1
,204.6690467,12874.44464,5.07116445,324.7012926,402.6192862,16.64247971,64.84674856579926,4.058942266,1
3.994497605953491,179.454192,18682.27714,6.464792741,331.1456211,538.1749592,13.91682032,,3.379147351,1
8.907987117561257,202.4612113,33653.76196,5.431878696,330.8271328,426.186565,18.75990224,79.37062125022672,4.641258532,1
5.898726324805972,198.3100198,21148.2419,9.124900322,326.2542815,312.3885856,13.042948,74.31161875623877,4.899815187,1
9.51462662210288,215.725527,16553.56244,7.54785947,321.7762131,453.9184895,9.640241052,57.86542318162909,2.64503637,1
8.842463655897197,229.9644224,7839.31876,10.50880989,278.428265,370.0851534,15.79097733,77.16661878342133,4.576728706,1
7.721078493617457,208.4385926,17248.61874,7.685369735,286.4035215,269.0136348,11.75734824,56.8845279970477,3.22395109,1
9.089421098422099,208.91472,32238.07778,6.895013645,321.0804652,449.2599756,12.51464126,89.21307429428107,4.430116016,1
1.7570371154907827,147.5818314,41538.24273,7.728177044,376.012933,428.4448225,10.82869634,65.00583980748948,2.96755413,1
7.725192099493611,213.9513281,20461.75904,5.340318649,,338.2142583,17.03246611,58.587459359296936,4.163325537,1
6.729191489422883,178.4936319,31991.95875,5.632940371,,341.7747779,14.80519846,64.12915495073169,5.112254251,1
5.085429352833509,173.5659711,33455.24099,6.033247172,351.271267,507.476249,17.79595745,62.46613537245576,3.96173067,1
9.545270521249014,212.0463911,25189.83062,6.203868785,316.5673193,498.2669594,20.05151858,52.90112725787564,4.983903465,1
,182.5339784,20049.2421,8.48046796,330.1278686,328.7009606,12.33228811,79.7847803952545,3.693510936,1
6.246264053794833,163.2180384,26408.88177,6.02967048,429.0223118,509.9568642,23.56964491,19.175174536546304,5.044454778,1
7.3764491048464,168.7500072,37191.11414,4.184943038,,439.3128533,15.90098505,63.3348946717681,5.767354666,1
7.802426084121588,232.67028,14382.90216,7.626922907,,413.2921835,15.49560337,42.00208201140493,4.363529881,1
8.596767212344783,202.3431875,15173.47115,7.248624986,373.6533277,315.4790704,15.0086742,76.87966925788344,3.238692933,1
6.436444496090232,192.9956648,19579.38955,7.640874322,314.922739,379.6753668,12.89704926,75.83913181440319,3.415851385,1
7.33347772602672,233.7213551,16066.55212,8.181988065,224.212503,401.7393087,15.31397775,81.8420621564831,4.772662701,1
6.144759037662152,210.9797475,19981.31519,9.203614112,271.0971043,332.5981262,17.18796335,79.63424204397407,3.082080496,1
4.725997720598259,175.9914868,34265.83058,5.923395847,324.8707242,441.9451807,12.63608646,,3.644606541,1
5.393345914423263,172.5502615,28099.03873,5.789668676,372.6219432,505.5423487,17.53070356,67.27387447832177,4.633854752,1
5.624819996402396,215.8228726,9028.760345,9.256097772,274.2923054,340.6483926,10.68067274,72.48745023112332,4.355489162,1
5.768868031092238,184.3950028,31155.98882,8.392833532,356.5526971,380.0968101,10.43033979,100.23166781440462,3.092626379,1
,195.8746342,17749.29866,7.556750344,,512.4544684,15.48527563,54.13265784184894,2.775635434,1
5.251353815475827,167.924336,34768.93342,4.023081339,377.1434889,315.5361054,10.42915946,70.59338709838158,4.072252323,1
7.68878591609137,209.1856253,29568.53585,9.817335635,294.3477322,355.6986132,13.91876862,71.68153964307832,3.918673156,1
3.681076270548827,144.2652699,26726.77111,6.095282919,,564.183824,13.65110537,92.29910069910986,3.893070403,1
4.897691706502586,169.2357683,14676.71627,8.318607337,,437.5386924,16.21914102,81.94780622974464,3.894464333,1
5.8427546011896965,202.0447753,13969.26156,6.643918028,290.7959545,475.1429562,18.18983851,77.93110394691143,4.490392564,1
,193.4101406,14472.39155,5.640672345,322.6744621,431.4573372,12.72192188,92.75885234396443,4.41481891,1
5.038316783143259,170.3604625,25866.10395,7.403750049,,350.3910241,13.27027883,65.33163286459956,3.913695776,1
9.96124770904986,220.038186,11939.76986,8.428753588,337.48361,398.6809356,14.7925852,60.99184257834989,3.246583097,1
7.417502636689077,198.705653,24389.36289,4.790681389,289.3313578,366.3707236,18.41518046,87.99622277162433,3.391240667,1
,160.3259716,37795.76332,9.15222467,390.2766084,441.9861061,16.45099005,21.355275176305113,4.441979836,1
5.09993200503465,189.6659365,21807.40013,4.368152032,,334.5123059,14.73229122,49.98567904726279,5.159301249,1
3.6331628288625284,179.3505767,28584.17581,5.246381747,292.4405364,500.8660185,8.95640146,77.3609852692872,3.349571655,1
8.860450853927205,193.7431052,24085.11214,6.183109518,,526.7049237,9.901327632,81.33933980941578,4.677713327,1
10.13793228826111,242.005716,15088.82765,8.677789359,,596.3463464,14.97119882,62.36582435098707,3.872018159,1
9.900814840038255,199.0837518,16233.13468,8.146643168,380.1130295,345.0198518,20.38671963,73.38148841994276,2.39500211,1
10.26843050116335,218.2166825,13753.99337,7.512608141,334.1780747,341.6022087,15.67156353,84.68266023310612,4.304689262,1
0.22749905020219874,152.5301112,39028.59934,3.462492048,283.6937822,443.0292321,13.2019432,62.32271110691731,3.545741438,1
6.0172609236891335,206.0143998,15157.26879,7.582123856,307.7044736,431.7819875,14.22175704,53.31997717469853,4.427712282,1
7.110845138033223,213.8863369,25043.5328,6.048437038,245.954253,505.7355345,16.38314048,91.68102605172317,5.712792127,1
6.350290472055328,190.3837378,14905.39385,5.537830157,,446.8406051,13.98356664,67.81709623719206,4.265233067,1
8.129341720237186,211.1233123,22982.92744,6.779005477,326.3979533,367.9887837,13.91093319,55.795356643677046,4.822043564,1
10.252816232929478,218.2797001,18158.84212,8.657341897,349.5295679,336.1988372,19.44259882,82.85827183958872,4.559836219,1
5.462355934706153,187.7095327,11642.149,8.439641071,,534.6639449,8.129792646,74.60371287284924,4.486180492,1
9.239440361060407,212.5690763,14829.62421,7.172920417,324.1289153,575.4219684,16.58112044,66.88527012551617,3.471971127,1
7.071314192217861,213.619625,20038.79642,7.602251874,290.0572188,605.3050414,8.713963616,58.41345969332727,4.29372656,1
7.11589526567209,193.7067445,18463.88366,4.924388997,319.0569513,369.534034,14.8415799,54.43749401642613,3.736020547,1
8.238996596889073,199.5945387,25046.79864,9.288019857,350.835986,328.3633983,18.74323079,54.41696499379492,3.089923749,1
6.446252031563202,204.2535631,11104.25051,7.648612893,,418.0412196,16.62562738,,4.976957858,1
6.161779499462049,202.7569725,12229.64758,11.52359751,324.0480348,344.3656891,14.68592683,47.803193695735956,4.003547029,1
6.772156537729458,196.9000984,13790.2962,9.575052873,,347.5883747,17.70572731,68.37981451778118,3.827255961,1
7.061845519716819,211.0916871,11300.23811,8.866359287,299.9380711,353.5104246,16.89575368,67.5771086755158,3.958248504,1
4.638250258554134,182.4196209,34261.98589,6.197715942,307.4584542,439.1177046,7.760852569,,4.124537825,1
7.6789668886832025,205.4799184,7472.50648,7.181868528,,395.2357843,7.918150338,76.37830906277955,3.718981559,1
8.137713063107284,178.7166329,33786.71631,9.101885137,,481.0735393,12.27318065,95.90528790951598,2.743866752,1
7.481397771916631,186.0747655,13781.78028,4.64925393,377.3443719,323.7728426,11.68712384,66.2916498377711,4.03997629,1
8.082148076453887,185.9324194,28407.66103,7.605420788,381.7618836,402.6580222,12.83064631,86.97972391731665,3.373484514,1
,210.6273585,27983.17942,5.947212908,,436.8440526,16.12752714,64.56404411046557,4.290393224,1
7.70218309918713,192.1375306,18126.03096,9.154580507,364.191227,646.7325987,14.37633691,90.5275363195179,4.382159162,1
6.75076118602011,207.2545054,23642.9926,7.691012379,293.7830399,446.6969391,6.00039093,30.900815146077882,2.777726265,1
,219.7060481,22387.31575,7.308500572,316.9730031,327.2895434,12.78526531,80.75786638068465,4.649365028,1
6.323942072569584,185.9924106,23234.78893,5.892962669,347.2368266,401.3048946,13.26328179,60.47403117761401,3.575010576,1
5.4038836922267075,199.0166741,11571.42154,6.285433846,,377.4307463,11.85907432,74.0120431141782,3.189942299,1
5.699873488404511,159.4356011,31977.37014,5.249974384,,501.7432181,8.008011415,55.87024536465181,2.416402098,1
7.694264581971543,184.8363006,22673.03447,5.701063334,,439.6330269,8.857705531,64.97557391582566,5.707192759,1
8.581428693706043,186.6016211,20590.71211,3.924182928,366.1318999,384.3056983,9.999397816,66.69397283949574,3.388448222,1
9.888941401311577,220.638823,19892.38891,7.986456362,326.0765603,460.8124249,14.92917215,59.60280779405531,3.75016351,1
3.4264503676355647,154.7117245,21839.69596,4.965722328,,437.3771806,14.6893506,56.49007684901041,5.97805394,1
8.370440489338627,231.4425533,15063.81497,12.27937418,,422.2938193,15.02708758,67.50300434801802,3.21063541,1
,204.852187,13286.15658,9.093843421,332.8455445,365.6875204,8.589895535,76.3063756515083,4.26852452,1
8.390500571895505,215.295518,27032.14226,6.553957722,282.859453,443.4455903,12.841611,46.36821940731078,4.150359337,1
7.581944679656733,193.2864626,21675.68287,9.82149852,381.930744,414.8109854,16.10916917,92.60908363758074,4.833345774,1
9.850054687400437,208.740232,35289.23711,8.350110052,337.2097419,462.4801989,10.10514594,50.88600603490619,4.521836127,1
5.225683806899056,185.050444,16276.3986,6.617097554,,394.6348677,7.817811637,89.05258819146948,3.695746982,1
9.663653196397622,233.487268,13213.57825,10.14993691,293.0746575,326.777803,10.43961937,62.455373067733596,4.741944305,1
,158.7629592,26210.11601,4.088762947,,354.8470533,16.00671093,85.33805330104508,5.010163393,1
7.935607325113079,207.0168521,19657.84331,8.604504846,312.3436071,358.8490033,21.22812724,63.77183268904524,3.619650737,1
8.928142080209764,197.6485302,27884.43425,8.968576039,,317.5326799,21.49786644,73.01113196656038,4.111101546,1
6.920342898512878,207.8213631,16689.7996,10.03114637,286.4138616,481.9558771,9.77189594,78.29502213613884,3.266213475,1
10.53809844277246,200.1398287,13867.2442,7.365015093,409.4467298,340.8088228,17.07312308,72.73063947852148,3.823092676,1
5.72930291193782,162.8575851,34573.67879,5.654856361,415.2870722,297.6313652,13.99084222,76.74467671800038,3.556394812,1
5.33568880893353,178.6401187,37993.18275,9.772521848,343.2583593,465.0727958,14.83425698,65.32653148577674,3.921976381,1
,177.1740208,38977.3308,5.477161308,402.4993928,484.1729533,12.30010681,61.56947695408594,3.261591731,1
6.769834880813582,177.173258,34596.00187,2.86607303,369.5329965,389.5162861,17.26807363,64.86860787758292,3.655789569,1
6.848329601322462,195.4514824,15908.64209,6.241348598,319.2647222,404.2048592,18.93733758,75.39279510352954,3.732202018,1
,231.1598241,12856.72862,6.977018583,344.4477373,392.5169018,13.21722269,80.95645791823173,3.30829418,1
,205.0887889,27064.41841,7.398378636,304.9264751,409.5018417,18.52179155,61.48610514453484,4.599572634,1
,155.8643817,28224.77418,8.366722755,392.5825823,421.3437362,18.7786961,52.640593959329365,4.930189986,1
8.589202343654149,233.7279746,7263.056749,6.95330778,268.9713553,258.880209,8.986363424,41.93043890143848,4.041445671,1
8.473649322846748,182.9971987,36412.48826,6.144665655,,414.3080549,14.25535626,56.73518664400297,3.487816307,1
7.591346093540146,199.2553218,25383.76518,7.924616265,318.6104785,416.4456175,20.11882693,48.27120968228571,4.515150114,1
8.137767883092494,203.8618673,24172.70331,6.844017626,305.8325797,470.8362645,19.23296141,30.708421300394182,5.003825786,1
5.352565979714757,150.4952143,27795.73204,5.464057648,445.9383912,422.4225087,16.14451044,78.37484518269918,4.779187009,1
7.998090253941313,241.0002765,9609.740605,9.842346073,229.5755609,428.8823659,14.99056698,39.842379091535236,2.626546784,1
11.89807802974039,228.1326732,8296.550611,9.899636695,346.6497504,500.1692103,15.48686237,63.529460122034095,3.024968487,1
7.442536475327727,180.8590906,18223.02708,8.577249577,405.3200157,564.7934853,14.76833656,57.75755359567784,2.191138422,1
5.1408005276963324,209.3585612,21407.61429,4.415975931,230.5558558,378.8971896,2.2,86.73722285990391,4.192257449,1
,242.4134292,9783.368727,6.400151956,211.8515923,351.9973602,10.40725749,69.90949068136919,4.626701023,1
6.947915533873985,219.5943849,10337.5417,10.414781,,453.1519381,14.21379885,61.150299294519726,3.685079273,1
9.62210598702481,182.9097278,30307.21767,5.657004243,422.4456808,573.3304971,17.69971822,45.90678242024327,3.975571849,1
5.3612116660984634,171.315543,24709.72886,4.184890692,366.8149789,490.658747,15.12267225,33.11961259894035,1.81252894,1
4.909518983025118,186.1907032,13652.60203,9.318247597,,460.5667219,12.15945691,89.8302092930403,3.785506644,1
6.376408434486552,182.1210382,33046.72761,5.351533189,362.3521434,350.2363264,7.59251575,66.22567377981284,5.404045773,1
3.9401254598978195,163.1716531,25911.32168,4.138540037,371.9671798,487.9851851,17.75170539,63.61240285441542,3.478004808,1
6.916825973221457,210.8604386,29263.55407,6.011610979,252.2313296,392.3635858,12.89221011,77.0797800059377,4.598622246,1
9.146557555894002,226.0934249,6787.48466,9.241762922,319.0258086,459.5690214,14.11047624,80.5711461864126,3.210881939,1
10.268414718941344,225.0742181,14694.42062,6.722842909,300.7637719,353.6309129,13.55379641,64.01294426739247,5.199864588,1
8.787667940586466,232.4626372,7035.133797,9.306448972,,415.6248817,12.05141657,,3.489945595,1
7.368768530294821,213.1970192,18452.02299,8.292444792,294.344858,496.270851,10.54509177,94.83774269711355,3.813881276,1
9.352719752960567,207.4651604,23558.55475,6.504916049,346.5165347,420.5945919,10.98668253,,3.398264165,1
9.393148441549062,215.0513646,20592.25894,10.08953715,331.3387387,447.0744599,10.77863263,54.4269683662254,4.665681059,1
7.296572875466082,197.6469506,22535.08516,9.288199605,323.4490542,353.0629066,6.039669028,82.53617278221556,4.679168643,1
8.90086469660199,211.3068119,9592.151333,8.863272376,348.4378199,333.7753271,18.26795085,68.33316991333467,4.51875067,1
8.107244312818498,228.1718587,18364.83142,6.185947771,246.9426113,369.9031987,14.61342264,101.35152539223304,4.688271256,1
7.804368873943725,216.6738691,14160.68677,6.060143582,281.3559754,468.2125374,15.14754698,62.86062679512962,4.075556975,1
4.666148130914806,171.2887001,35680.06788,4.894373617,314.6138512,501.9028641,14.21062445,56.910254057304385,4.556863752,1
10.905076410065519,207.0048366,16099.1519,8.186478946,369.6838669,575.3090369,17.55687962,80.74984922425074,3.720264379,1
4.739548767002988,162.2468857,27215.90274,2.862535374,372.8150748,437.2175902,15.13047649,65.0912914244809,2.942348225,1
9.869231934989052,223.7726613,29549.65882,7.716922923,281.1184903,356.1819159,14.20266406,84.01358459214303,4.736849577,1
,182.5822278,19575.47536,10.04838322,424.6889941,383.4909539,19.48294518,76.6347982494804,4.32920405,1
5.827541211542772,191.0049304,25863.34324,4.823831505,316.0255129,370.3572882,18.36185806,48.6581086223875,3.179128741,1
0.9899122128791387,133.2169416,16922.8539,9.293288644,444.3757307,322.2911912,10.43007634,43.578465511884225,5.160603788,1
,235.2405873,10443.79653,7.605518818,,319.8429301,8.286550373,80.54035147331061,3.900508521,1
9.485832873402854,218.7382355,15357.83337,8.534458442,315.8313963,429.6222122,15.6211387,64.8260282011821,3.221129819,1
6.435722716949114,214.7246693,9363.853988,9.997623567,273.4631394,508.345207,12.92586966,71.42858985087607,4.925339107,1
6.365497241052185,205.0565358,7040.737621,11.30283119,325.3285434,371.579634,16.35285801,74.31259211793054,5.125416576,1
,202.4751623,23828.20768,5.531684613,409.2862103,414.6176551,13.79765641,59.52166407500343,5.266367539,1
5.452214926167417,199.2284675,14446.81239,7.689190529,298.3184183,469.1319513,14.02050742,95.30623861595618,5.19053381,1
,215.9665791,21852.43794,7.457514884,283.7558239,364.7010954,11.38320988,76.5388028414302,5.076362464,1
5.433466238973562,177.8283023,31421.73163,4.58413391,347.0973537,490.2846741,16.06643903,58.41669860568201,2.871196031,1
7.374775413656679,217.6986438,12285.89148,10.038245,,358.9832544,16.29371561,93.78437986181939,3.592264728,1
,175.7085533,25954.03176,6.229321818,346.2250616,379.2906459,13.63691003,50.59076525302173,2.951395753,0
5.226941884272904,177.3196034,28398.5542,6.294517393,336.2929185,328.3874298,18.46309476,62.07590198942495,2.259550289,0
4.594209164354396,185.6328581,27981.09119,6.761683214,354.7852174,380.7232523,13.98383301,74.57691444202689,4.917909887,0
6.784133023750861,212.4423382,12827.62101,7.403641894,,328.0335757,10.86177527,89.57703602607518,5.035822844,0
6.400256164229511,172.2990001,15936.24736,4.935997766,340.3929304,435.4056098,11.0756218,58.36599451072914,4.561493819,0
6.839415897979054,166.8669704,28508.6378,7.238828645,,460.7659944,11.37873797,73.46513313160924,2.854526552,0
6.901863448736066,164.7234862,20442.61501,5.163931373,341.537089,468.4163498,10.36262263,65.69487776478398,4.047907292,0
,191.5548152,22462.11329,8.18625838,,349.954534,17.24730722,76.76779656160039,5.260301115,0
7.888843574059525,228.4883938,15824.78873,8.388944214,314.8432913,423.6627075,17.63036246,56.420210305518,3.630523985,0
5.527633482507711,218.5189231,22095.63716,6.436288161,,412.8676105,12.64013548,44.328641393859634,4.59113705,0
6.492403121956253,234.914512,18607.21319,8.620697295,302.1313059,442.1042076,14.11682361,65.6367585787979,4.383394692,0
6.684699736748975,193.8409311,34157.18447,9.87657405,344.5354072,498.0639962,8.818756567,66.65935223322833,4.030659831,0
,196.3346728,24108.12755,7.8431436,352.6239117,428.7706104,10.28767317,73.44593375629363,5.034682957,0
6.223677774999095,238.0842107,22423.49521,9.3367738,,474.6653317,14.02776594,80.77427549141677,3.919575057,0
